total time elapsed: 0h 1m 37s , epoch: 51, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 42s , epoch: 20, best accuracy: 4.00%, best loss 2.812550
total time elapsed: 0h 1m 39s , epoch: 52, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 41s , epoch: 53, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 44s , epoch: 21, best accuracy: 4.00%, best loss 2.812550
total time elapsed: 0h 1m 43s , epoch: 54, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 44s , epoch: 55, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 46s , epoch: 56, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 48s , epoch: 57, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 49s , epoch: 58, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 51s , epoch: 59, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 53s , epoch: 60, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 54s , epoch: 61, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 1m 56s , epoch: 62, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 2s , epoch: 0, best accuracy: 2.00%, best loss 2.813741
total time elapsed: 0h 1m 58s , epoch: 63, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 4s , epoch: 1, best accuracy: 2.00%, best loss 2.813741
total time elapsed: 0h 1m 60s , epoch: 64, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 6s , epoch: 2, best accuracy: 2.00%, best loss 2.813741
total time elapsed: 0h 2m 2s , epoch: 65, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 8s , epoch: 3, best accuracy: 2.00%, best loss 2.813741
total time elapsed: 0h 2m 3s , epoch: 66, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 10s , epoch: 4, best accuracy: 2.00%, best loss 2.813413
total time elapsed: 0h 2m 5s , epoch: 67, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 12s , epoch: 5, best accuracy: 2.00%, best loss 2.813413
total time elapsed: 0h 2m 7s , epoch: 68, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 14s , epoch: 6, best accuracy: 2.00%, best loss 2.813142
total time elapsed: 0h 2m 9s , epoch: 69, best accuracy: 22.00%, best loss 2.765665
total time elapsed: 0h 0m 16s , epoch: 7, best accuracy: 2.00%, best loss 2.812963
total time elapsed: 0h 0m 18s , epoch: 8, best accuracy: 2.00%, best loss 2.812963
total time elapsed: 0h 0m 20s , epoch: 9, best accuracy: 2.00%, best loss 2.812963
total time elapsed: 0h 0m 21s , epoch: 10, best accuracy: 2.00%, best loss 2.812299
total time elapsed: 0h 0m 23s , epoch: 11, best accuracy: 2.00%, best loss 2.812299
total time elapsed: 0h 0m 25s , epoch: 12, best accuracy: 2.00%, best loss 2.812299
total time elapsed: 0h 0m 27s , epoch: 13, best accuracy: 2.00%, best loss 2.812299
total time elapsed: 0h 0m 29s , epoch: 14, best accuracy: 2.00%, best loss 2.811359
total time elapsed: 0h 0m 30s , epoch: 15, best accuracy: 2.00%, best loss 2.811359
total time elapsed: 0h 0m 32s , epoch: 16, best accuracy: 2.00%, best loss 2.811359
total time elapsed: 0h 0m 34s , epoch: 17, best accuracy: 2.00%, best loss 2.811359
total time elapsed: 0h 0m 36s , epoch: 18, best accuracy: 2.00%, best loss 2.811311
total time elapsed: 0h 0m 37s , epoch: 19, best accuracy: 2.00%, best loss 2.810256
total time elapsed: 0h 0m 39s , epoch: 20, best accuracy: 2.00%, best loss 2.810256
total time elapsed: 0h 0m 41s , epoch: 21, best accuracy: 2.00%, best loss 2.810256
total time elapsed: 0h 0m 43s , epoch: 22, best accuracy: 2.00%, best loss 2.810256
total time elapsed: 0h 0m 11s , epoch: 0, best accuracy: 100.00%, best loss 0.000027
total time elapsed: 0h 0m 14s , epoch: 1, best accuracy: 100.00%, best loss 0.000027
total time elapsed: 0h 0m 17s , epoch: 2, best accuracy: 100.00%, best loss 0.000019
total time elapsed: 0h 0m 20s , epoch: 3, best accuracy: 100.00%, best loss 0.000012
total time elapsed: 0h 0m 24s , epoch: 4, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 26s , epoch: 5, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 29s , epoch: 6, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 32s , epoch: 7, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 35s , epoch: 8, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 38s , epoch: 9, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 41s , epoch: 10, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 44s , epoch: 11, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 47s , epoch: 12, best accuracy: 100.00%, best loss 0.000010
total time elapsed: 0h 0m 50s , epoch: 13, best accuracy: 100.00%, best loss 0.000008
total time elapsed: 0h 0m 53s , epoch: 14, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 0m 56s , epoch: 15, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 0m 59s , epoch: 16, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 1m 2s , epoch: 17, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 1m 5s , epoch: 18, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 1m 8s , epoch: 19, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 1m 11s , epoch: 20, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 1m 14s , epoch: 21, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 1m 17s , epoch: 22, best accuracy: 100.00%, best loss 0.000007
total time elapsed: 0h 0m 11s , epoch: 0, best accuracy: 3.00%, best loss 3.142084
total time elapsed: 0h 0m 14s , epoch: 1, best accuracy: 7.00%, best loss 2.456072
total time elapsed: 0h 0m 17s , epoch: 2, best accuracy: 18.00%, best loss 2.456072
total time elapsed: 0h 0m 20s , epoch: 3, best accuracy: 18.00%, best loss 2.456072
total time elapsed: 0h 0m 23s , epoch: 4, best accuracy: 18.00%, best loss 2.456072
total time elapsed: 0h 0m 26s , epoch: 5, best accuracy: 18.00%, best loss 2.456072
total time elapsed: 0h 0m 29s , epoch: 6, best accuracy: 18.00%, best loss 2.456072
total time elapsed: 0h 0m 32s , epoch: 7, best accuracy: 18.00%, best loss 2.456072
total time elapsed: 0h 0m 35s , epoch: 8, best accuracy: 21.00%, best loss 2.456072
total time elapsed: 0h 0m 38s , epoch: 9, best accuracy: 21.00%, best loss 2.456072
total time elapsed: 0h 0m 41s , epoch: 10, best accuracy: 21.00%, best loss 2.456072
total time elapsed: 0h 0m 44s , epoch: 11, best accuracy: 21.00%, best loss 2.418352
total time elapsed: 0h 0m 47s , epoch: 12, best accuracy: 21.00%, best loss 2.375849
total time elapsed: 0h 0m 50s , epoch: 13, best accuracy: 21.00%, best loss 2.315901
total time elapsed: 0h 0m 53s , epoch: 14, best accuracy: 22.00%, best loss 2.287867
total time elapsed: 0h 0m 56s , epoch: 15, best accuracy: 22.00%, best loss 2.287867
total time elapsed: 0h 0m 59s , epoch: 16, best accuracy: 24.00%, best loss 2.287867
total time elapsed: 0h 0m 12s , epoch: 0, best accuracy: 21.00%, best loss 4.273858
total time elapsed: 0h 1m 2s , epoch: 17, best accuracy: 24.00%, best loss 2.287867
total time elapsed: 0h 0m 15s , epoch: 1, best accuracy: 21.00%, best loss 2.858446
total time elapsed: 0h 1m 5s , epoch: 18, best accuracy: 27.00%, best loss 2.246070
total time elapsed: 0h 0m 17s , epoch: 2, best accuracy: 21.00%, best loss 2.701226
total time elapsed: 0h 1m 9s , epoch: 19, best accuracy: 27.00%, best loss 2.246070
total time elapsed: 0h 0m 20s , epoch: 3, best accuracy: 21.00%, best loss 2.701226
total time elapsed: 0h 1m 12s , epoch: 20, best accuracy: 28.00%, best loss 2.121144
total time elapsed: 0h 0m 23s , epoch: 4, best accuracy: 21.00%, best loss 2.678242
total time elapsed: 0h 0m 26s , epoch: 5, best accuracy: 25.00%, best loss 2.622594
total time elapsed: 0h 1m 15s , epoch: 21, best accuracy: 28.00%, best loss 2.113705
total time elapsed: 0h 0m 29s , epoch: 6, best accuracy: 30.00%, best loss 2.622594
total time elapsed: 0h 1m 18s , epoch: 22, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 32s , epoch: 7, best accuracy: 30.00%, best loss 2.622594
total time elapsed: 0h 1m 22s , epoch: 23, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 35s , epoch: 8, best accuracy: 30.00%, best loss 2.447264
total time elapsed: 0h 1m 25s , epoch: 24, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 38s , epoch: 9, best accuracy: 30.00%, best loss 2.373874
total time elapsed: 0h 1m 28s , epoch: 25, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 40s , epoch: 10, best accuracy: 30.00%, best loss 2.341319
total time elapsed: 0h 1m 31s , epoch: 26, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 43s , epoch: 11, best accuracy: 30.00%, best loss 2.341319
total time elapsed: 0h 1m 35s , epoch: 27, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 46s , epoch: 12, best accuracy: 30.00%, best loss 2.311880
total time elapsed: 0h 0m 49s , epoch: 13, best accuracy: 30.00%, best loss 2.231986
total time elapsed: 0h 1m 38s , epoch: 28, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 52s , epoch: 14, best accuracy: 30.00%, best loss 1.985737
total time elapsed: 0h 1m 41s , epoch: 29, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 12s , epoch: 0, best accuracy: 3.00%, best loss 3.367699
total time elapsed: 0h 0m 55s , epoch: 15, best accuracy: 33.00%, best loss 1.985737
total time elapsed: 0h 1m 45s , epoch: 30, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 0m 15s , epoch: 1, best accuracy: 9.00%, best loss 2.905015
total time elapsed: 0h 0m 58s , epoch: 16, best accuracy: 33.00%, best loss 1.985737
total time elapsed: 0h 0m 17s , epoch: 2, best accuracy: 18.00%, best loss 2.792221
total time elapsed: 0h 1m 49s , epoch: 31, best accuracy: 33.00%, best loss 2.113705
total time elapsed: 0h 1m 1s , epoch: 17, best accuracy: 37.00%, best loss 1.866026
total time elapsed: 0h 0m 20s , epoch: 3, best accuracy: 19.00%, best loss 2.767241
total time elapsed: 0h 1m 53s , epoch: 32, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 0m 22s , epoch: 4, best accuracy: 22.00%, best loss 2.751000
total time elapsed: 0h 1m 5s , epoch: 18, best accuracy: 37.00%, best loss 1.866026
total time elapsed: 0h 0m 25s , epoch: 5, best accuracy: 22.00%, best loss 2.683395
total time elapsed: 0h 1m 56s , epoch: 33, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 1m 8s , epoch: 19, best accuracy: 37.00%, best loss 1.866026
total time elapsed: 0h 0m 27s , epoch: 6, best accuracy: 22.00%, best loss 2.611205
total time elapsed: 0h 1m 12s , epoch: 20, best accuracy: 42.00%, best loss 1.778197
total time elapsed: 0h 2m 0s , epoch: 34, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 0m 30s , epoch: 7, best accuracy: 22.00%, best loss 2.549124
total time elapsed: 0h 1m 15s , epoch: 21, best accuracy: 43.00%, best loss 1.778197
total time elapsed: 0h 0m 33s , epoch: 8, best accuracy: 22.00%, best loss 2.549124
total time elapsed: 0h 2m 4s , epoch: 35, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 0m 35s , epoch: 9, best accuracy: 22.00%, best loss 2.549124
total time elapsed: 0h 1m 18s , epoch: 22, best accuracy: 43.00%, best loss 1.677276
total time elapsed: 0h 2m 9s , epoch: 36, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 0m 12s , epoch: 0, best accuracy: 4.00%, best loss 2.538907
total time elapsed: 0h 0m 38s , epoch: 10, best accuracy: 22.00%, best loss 2.549124
total time elapsed: 0h 1m 22s , epoch: 23, best accuracy: 43.00%, best loss 1.677276
total time elapsed: 0h 0m 15s , epoch: 1, best accuracy: 7.00%, best loss 2.538907
total time elapsed: 0h 0m 41s , epoch: 11, best accuracy: 24.00%, best loss 2.444299
total time elapsed: 0h 2m 13s , epoch: 37, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 0m 17s , epoch: 2, best accuracy: 7.00%, best loss 2.538907
total time elapsed: 0h 1m 25s , epoch: 24, best accuracy: 43.00%, best loss 1.677276
total time elapsed: 0h 0m 44s , epoch: 12, best accuracy: 28.00%, best loss 2.407069
total time elapsed: 0h 0m 20s , epoch: 3, best accuracy: 7.00%, best loss 2.538907
total time elapsed: 0h 2m 17s , epoch: 38, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 0m 46s , epoch: 13, best accuracy: 28.00%, best loss 2.390233
total time elapsed: 0h 1m 29s , epoch: 25, best accuracy: 43.00%, best loss 1.677276
total time elapsed: 0h 0m 22s , epoch: 4, best accuracy: 12.00%, best loss 2.538907
total time elapsed: 0h 0m 49s , epoch: 14, best accuracy: 28.00%, best loss 2.390233
total time elapsed: 0h 0m 25s , epoch: 5, best accuracy: 18.00%, best loss 2.538907
total time elapsed: 0h 2m 21s , epoch: 39, best accuracy: 36.00%, best loss 2.113705
total time elapsed: 0h 1m 33s , epoch: 26, best accuracy: 48.00%, best loss 1.677276
total time elapsed: 0h 0m 52s , epoch: 15, best accuracy: 28.00%, best loss 2.390233
total time elapsed: 0h 0m 27s , epoch: 6, best accuracy: 18.00%, best loss 2.516073
total time elapsed: 0h 1m 36s , epoch: 27, best accuracy: 57.00%, best loss 1.565893
total time elapsed: 0h 2m 25s , epoch: 40, best accuracy: 36.00%, best loss 2.109792
total time elapsed: 0h 0m 30s , epoch: 7, best accuracy: 21.00%, best loss 2.485883
total time elapsed: 0h 0m 54s , epoch: 16, best accuracy: 28.00%, best loss 2.177502
total time elapsed: 0h 0m 32s , epoch: 8, best accuracy: 28.00%, best loss 2.463787
total time elapsed: 0h 0m 58s , epoch: 17, best accuracy: 28.00%, best loss 2.157716
total time elapsed: 0h 1m 40s , epoch: 28, best accuracy: 57.00%, best loss 1.565893
total time elapsed: 0h 2m 30s , epoch: 41, best accuracy: 36.00%, best loss 2.109792
total time elapsed: 0h 0m 35s , epoch: 9, best accuracy: 28.00%, best loss 2.462744
total time elapsed: 0h 1m 0s , epoch: 18, best accuracy: 33.00%, best loss 2.069133
total time elapsed: 0h 1m 44s , epoch: 29, best accuracy: 57.00%, best loss 1.565893
total time elapsed: 0h 0m 37s , epoch: 10, best accuracy: 28.00%, best loss 2.462744
total time elapsed: 0h 2m 34s , epoch: 42, best accuracy: 36.00%, best loss 2.109792
total time elapsed: 0h 1m 3s , epoch: 19, best accuracy: 33.00%, best loss 2.069133
total time elapsed: 0h 0m 40s , epoch: 11, best accuracy: 28.00%, best loss 2.449066
total time elapsed: 0h 1m 47s , epoch: 30, best accuracy: 57.00%, best loss 1.565893
total time elapsed: 0h 1m 6s , epoch: 20, best accuracy: 34.00%, best loss 2.050628
total time elapsed: 0h 2m 38s , epoch: 43, best accuracy: 36.00%, best loss 2.109792
total time elapsed: 0h 0m 42s , epoch: 12, best accuracy: 28.00%, best loss 2.263337
total time elapsed: 0h 1m 8s , epoch: 21, best accuracy: 34.00%, best loss 2.050628
total time elapsed: 0h 1m 51s , epoch: 31, best accuracy: 57.00%, best loss 1.565893
total time elapsed: 0h 0m 45s , epoch: 13, best accuracy: 28.00%, best loss 2.263337
total time elapsed: 0h 2m 42s , epoch: 44, best accuracy: 36.00%, best loss 2.109792
total time elapsed: 0h 1m 11s , epoch: 22, best accuracy: 34.00%, best loss 1.980239
total time elapsed: 0h 1m 54s , epoch: 32, best accuracy: 57.00%, best loss 1.332555
total time elapsed: 0h 0m 47s , epoch: 14, best accuracy: 28.00%, best loss 2.157836
total time elapsed: 0h 1m 14s , epoch: 23, best accuracy: 34.00%, best loss 1.980239
total time elapsed: 0h 0m 50s , epoch: 15, best accuracy: 28.00%, best loss 2.113647
total time elapsed: 0h 2m 46s , epoch: 45, best accuracy: 36.00%, best loss 2.109792
total time elapsed: 0h 1m 58s , epoch: 33, best accuracy: 57.00%, best loss 1.332555
total time elapsed: 0h 1m 17s , epoch: 24, best accuracy: 34.00%, best loss 1.969315
total time elapsed: 0h 0m 52s , epoch: 16, best accuracy: 28.00%, best loss 2.113647
total time elapsed: 0h 2m 50s , epoch: 46, best accuracy: 36.00%, best loss 2.104416
total time elapsed: 0h 2m 1s , epoch: 34, best accuracy: 57.00%, best loss 1.332555
total time elapsed: 0h 0m 55s , epoch: 17, best accuracy: 28.00%, best loss 2.113647
total time elapsed: 0h 1m 20s , epoch: 25, best accuracy: 34.00%, best loss 1.812584
total time elapsed: 0h 0m 58s , epoch: 18, best accuracy: 28.00%, best loss 2.110676
total time elapsed: 0h 1m 23s , epoch: 26, best accuracy: 34.00%, best loss 1.812584
total time elapsed: 0h 2m 5s , epoch: 35, best accuracy: 57.00%, best loss 1.332555
total time elapsed: 0h 2m 54s , epoch: 47, best accuracy: 36.00%, best loss 2.104416
total time elapsed: 0h 1m 0s , epoch: 19, best accuracy: 36.00%, best loss 1.980494
total time elapsed: 0h 1m 26s , epoch: 27, best accuracy: 34.00%, best loss 1.812584
total time elapsed: 0h 2m 9s , epoch: 36, best accuracy: 57.00%, best loss 1.332555
total time elapsed: 0h 2m 58s , epoch: 48, best accuracy: 36.00%, best loss 2.104416
total time elapsed: 0h 1m 3s , epoch: 20, best accuracy: 36.00%, best loss 1.980494
total time elapsed: 0h 1m 28s , epoch: 28, best accuracy: 34.00%, best loss 1.812584
total time elapsed: 0h 1m 5s , epoch: 21, best accuracy: 36.00%, best loss 1.980494
total time elapsed: 0h 2m 12s , epoch: 37, best accuracy: 57.00%, best loss 1.146642
total time elapsed: 0h 1m 31s , epoch: 29, best accuracy: 40.00%, best loss 1.812584
total time elapsed: 0h 3m 2s , epoch: 49, best accuracy: 36.00%, best loss 2.104416
total time elapsed: 0h 1m 7s , epoch: 22, best accuracy: 36.00%, best loss 1.980494
total time elapsed: 0h 2m 16s , epoch: 38, best accuracy: 57.00%, best loss 1.146642
total time elapsed: 0h 1m 34s , epoch: 30, best accuracy: 40.00%, best loss 1.812584
total time elapsed: 0h 1m 10s , epoch: 23, best accuracy: 36.00%, best loss 1.822780
total time elapsed: 0h 3m 6s , epoch: 50, best accuracy: 36.00%, best loss 2.104416
total time elapsed: 0h 1m 36s , epoch: 31, best accuracy: 40.00%, best loss 1.812584
total time elapsed: 0h 2m 19s , epoch: 39, best accuracy: 57.00%, best loss 1.146642
total time elapsed: 0h 1m 12s , epoch: 24, best accuracy: 37.00%, best loss 1.822780
total time elapsed: 0h 3m 10s , epoch: 51, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 1m 39s , epoch: 32, best accuracy: 40.00%, best loss 1.812584
total time elapsed: 0h 1m 15s , epoch: 25, best accuracy: 39.00%, best loss 1.727448
total time elapsed: 0h 2m 23s , epoch: 40, best accuracy: 57.00%, best loss 1.146642
total time elapsed: 0h 1m 42s , epoch: 33, best accuracy: 40.00%, best loss 1.812584
total time elapsed: 0h 1m 17s , epoch: 26, best accuracy: 39.00%, best loss 1.727448
total time elapsed: 0h 3m 14s , epoch: 52, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 26s , epoch: 41, best accuracy: 57.00%, best loss 1.146642
total time elapsed: 0h 1m 45s , epoch: 34, best accuracy: 40.00%, best loss 1.812584
total time elapsed: 0h 1m 20s , epoch: 27, best accuracy: 48.00%, best loss 1.684399
total time elapsed: 0h 3m 18s , epoch: 53, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 1m 23s , epoch: 28, best accuracy: 48.00%, best loss 1.680166
total time elapsed: 0h 1m 48s , epoch: 35, best accuracy: 42.00%, best loss 1.812584
total time elapsed: 0h 2m 30s , epoch: 42, best accuracy: 57.00%, best loss 1.146642
total time elapsed: 0h 1m 25s , epoch: 29, best accuracy: 48.00%, best loss 1.680166
total time elapsed: 0h 1m 51s , epoch: 36, best accuracy: 42.00%, best loss 1.812584
total time elapsed: 0h 2m 34s , epoch: 43, best accuracy: 62.00%, best loss 1.146642
total time elapsed: 0h 3m 23s , epoch: 54, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 1m 27s , epoch: 30, best accuracy: 48.00%, best loss 1.680166
total time elapsed: 0h 1m 53s , epoch: 37, best accuracy: 42.00%, best loss 1.812584
total time elapsed: 0h 1m 30s , epoch: 31, best accuracy: 56.00%, best loss 1.438372
total time elapsed: 0h 2m 38s , epoch: 44, best accuracy: 68.00%, best loss 1.146642
total time elapsed: 0h 3m 27s , epoch: 55, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 1m 56s , epoch: 38, best accuracy: 42.00%, best loss 1.812584
total time elapsed: 0h 1m 32s , epoch: 32, best accuracy: 56.00%, best loss 1.438372
total time elapsed: 0h 2m 41s , epoch: 45, best accuracy: 68.00%, best loss 1.146642
total time elapsed: 0h 1m 59s , epoch: 39, best accuracy: 42.00%, best loss 1.808127
total time elapsed: 0h 1m 35s , epoch: 33, best accuracy: 56.00%, best loss 1.438372
total time elapsed: 0h 3m 31s , epoch: 56, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 2s , epoch: 40, best accuracy: 45.00%, best loss 1.808127
total time elapsed: 0h 2m 44s , epoch: 46, best accuracy: 74.00%, best loss 1.025237
total time elapsed: 0h 1m 37s , epoch: 34, best accuracy: 56.00%, best loss 1.312862
total time elapsed: 0h 3m 35s , epoch: 57, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 1m 40s , epoch: 35, best accuracy: 56.00%, best loss 1.312862
total time elapsed: 0h 2m 5s , epoch: 41, best accuracy: 45.00%, best loss 1.808127
total time elapsed: 0h 2m 48s , epoch: 47, best accuracy: 74.00%, best loss 1.025237
total time elapsed: 0h 1m 42s , epoch: 36, best accuracy: 56.00%, best loss 1.252201
total time elapsed: 0h 2m 8s , epoch: 42, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 3m 40s , epoch: 58, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 51s , epoch: 48, best accuracy: 74.00%, best loss 0.990267
total time elapsed: 0h 1m 45s , epoch: 37, best accuracy: 56.00%, best loss 1.252201
total time elapsed: 0h 2m 10s , epoch: 43, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 1m 47s , epoch: 38, best accuracy: 56.00%, best loss 1.252201
total time elapsed: 0h 2m 55s , epoch: 49, best accuracy: 74.00%, best loss 0.990267
total time elapsed: 0h 3m 44s , epoch: 59, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 13s , epoch: 44, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 1m 50s , epoch: 39, best accuracy: 57.00%, best loss 1.204868
total time elapsed: 0h 2m 16s , epoch: 45, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 2m 59s , epoch: 50, best accuracy: 74.00%, best loss 0.990267
total time elapsed: 0h 3m 48s , epoch: 60, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 1m 52s , epoch: 40, best accuracy: 63.00%, best loss 1.204868
total time elapsed: 0h 2m 19s , epoch: 46, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 3m 2s , epoch: 51, best accuracy: 74.00%, best loss 0.953249
total time elapsed: 0h 1m 55s , epoch: 41, best accuracy: 63.00%, best loss 1.204868
total time elapsed: 0h 3m 52s , epoch: 61, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 22s , epoch: 47, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 1m 57s , epoch: 42, best accuracy: 63.00%, best loss 1.204868
total time elapsed: 0h 3m 6s , epoch: 52, best accuracy: 74.00%, best loss 0.953249
total time elapsed: 0h 2m 25s , epoch: 48, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 2m 0s , epoch: 43, best accuracy: 66.00%, best loss 1.189246
total time elapsed: 0h 3m 57s , epoch: 62, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 3m 9s , epoch: 53, best accuracy: 74.00%, best loss 0.899728
total time elapsed: 0h 2m 3s , epoch: 44, best accuracy: 66.00%, best loss 1.189246
total time elapsed: 0h 2m 28s , epoch: 49, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 4m 1s , epoch: 63, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 6s , epoch: 45, best accuracy: 66.00%, best loss 1.189246
total time elapsed: 0h 3m 13s , epoch: 54, best accuracy: 75.00%, best loss 0.874116
total time elapsed: 0h 2m 31s , epoch: 50, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 2m 8s , epoch: 46, best accuracy: 66.00%, best loss 1.189246
total time elapsed: 0h 2m 34s , epoch: 51, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 4m 5s , epoch: 64, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 3m 17s , epoch: 55, best accuracy: 75.00%, best loss 0.874116
total time elapsed: 0h 2m 11s , epoch: 47, best accuracy: 72.00%, best loss 0.919939
total time elapsed: 0h 2m 36s , epoch: 52, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 4m 9s , epoch: 65, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 3m 20s , epoch: 56, best accuracy: 75.00%, best loss 0.874116
total time elapsed: 0h 2m 13s , epoch: 48, best accuracy: 72.00%, best loss 0.919939
total time elapsed: 0h 0m 14s , epoch: 0, best accuracy: 16.00%, best loss 2.786695
total time elapsed: 0h 2m 39s , epoch: 53, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 2m 16s , epoch: 49, best accuracy: 72.00%, best loss 0.919939
total time elapsed: 0h 3m 24s , epoch: 57, best accuracy: 75.00%, best loss 0.874116
total time elapsed: 0h 0m 17s , epoch: 1, best accuracy: 16.00%, best loss 2.786695
total time elapsed: 0h 4m 14s , epoch: 66, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 2m 43s , epoch: 54, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 2m 19s , epoch: 50, best accuracy: 72.00%, best loss 0.919939
total time elapsed: 0h 0m 20s , epoch: 2, best accuracy: 16.00%, best loss 2.786695
total time elapsed: 0h 3m 29s , epoch: 58, best accuracy: 75.00%, best loss 0.874116
total time elapsed: 0h 2m 46s , epoch: 55, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 2m 22s , epoch: 51, best accuracy: 72.00%, best loss 0.919939
total time elapsed: 0h 4m 18s , epoch: 67, best accuracy: 36.00%, best loss 2.097950
total time elapsed: 0h 0m 23s , epoch: 3, best accuracy: 16.00%, best loss 2.786695
total time elapsed: 0h 2m 25s , epoch: 52, best accuracy: 72.00%, best loss 0.919939
total time elapsed: 0h 2m 50s , epoch: 56, best accuracy: 46.00%, best loss 1.757686
total time elapsed: 0h 3m 33s , epoch: 59, best accuracy: 75.00%, best loss 0.874116
total time elapsed: 0h 0m 26s , epoch: 4, best accuracy: 16.00%, best loss 2.786695
total time elapsed: 0h 4m 23s , epoch: 68, best accuracy: 36.00%, best loss 2.097950
